timestamp,tweet_text,all_hashtags
2019-10-27 15:44:27,IM WHEEZING https://t.co/StQcljhvVF,[]
2019-10-27 14:33:30,With all the drama around manny mua past year you’d think he’d try to not pick a Halloween costume that appropriates but 🙄,[]
2019-10-27 14:15:23,@lozzareadsbooks Yes lmao,[]
2019-10-27 05:12:32,5 of 5 stars to The Chestnut Man by Søren Sveistrup https://t.co/ULIaXCDKJL,[]
2019-10-27 04:54:41,@bookish_stars Literally the same I-,[]
2019-10-27 04:51:41,God bless books that explain the plot twist to you. My one brain cell can never put two and two together.,[]
2019-10-27 02:22:33,@cerise_sage Thank you!,[]
2019-10-27 01:50:04,@BookishElle_ Thank you! 💕,[]
2019-10-27 01:30:53,@authorrkgold Blocked,[]
2019-10-27 01:30:47,@GreciaJackson58 Ty 😭,[]
2019-10-27 01:29:54,@peyton_reads Thank you!!!!,[]
2019-10-27 01:29:46,@loverofpages Thank you!,[]
2019-10-27 00:23:07,@pagesandpeaches Thank you! 💛💛💛,[]
2019-10-27 00:20:46,@breatheemma I’m-,[]
2019-10-27 00:13:56,YALL ARE GONNA MAKE ME C WORD https://t.co/Yk4FGBv7t4,[]
2019-10-26 23:31:02,"RT @masondeaver: Hi everyone, I’m Claire. And today we’re in the BA Test kitchen making a Halloween costume! https://t.co/DhoSXyrBtu",[]
2019-10-26 22:06:19,@megwithbooks Tbh I suffered through enough of it that I deserve to count it 😂,[]
2019-10-26 21:33:00,@books_mi_bae What about 46%? 😂,[]
2019-10-26 21:26:53,Marked as dnf: Fire on the Ice by Tamsen Parker https://t.co/q0AHQ53TW5,[]
2019-10-26 21:17:54,Do you count a readathon challenge complete if you dnf the book?,[]
2019-10-26 19:56:36,RT @ninavarelas: i— https://t.co/UfUg3Ul414,[]
2019-10-26 18:54:09,@mugsandbooks No end in sight 😭,[]
2019-10-26 18:43:00,I’m 30% into fire on the ice and it’s been one continuous sex scene so far https://t.co/nm78s1SQTL,[]
2019-10-26 18:03:48,@rhiannonthropp THANK GOD,[]
2019-10-26 17:58:31,Do I have the 31st to read for witchathon or just up to the 31st I am confusion,[]
2019-10-26 04:21:31,My dogs song is “mr sandman” but replaced with “mr Jesper” https://t.co/euqn7INCC5,[]
